Year,Type,X Coordinate,Y Coordinate,Full Address,Latitude,Longitude
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,537,109.16","6,958,900.32",10037 HYMIE CIR 75217 DALLAS TX,32.7447542,-96.6495516
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,472,028.09","7,001,223.65",9515 EL RITO DR 75220 DALLAS TX,32.864098,-96.8600415
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,509,764.72","6,989,209.38",7036 MERRILEE LN 75214 DALLAS TX,32.8292274,-96.7375877
2017,BURGLARY OF HABITATION (ATT),"2,503,487.93","7,006,334.49",7318 HOLLY HILL DR 75231 DALLAS TX,32.8768988,-96.756982
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,483,779.25","6,981,750.63",2424 ARROYO AVE 75219 DALLAS TX,32.8097116,-96.822955
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,495,215.18","6,980,439.32",4402 DEERE ST 75204 DALLAS TX,32.8058906,-96.7854438
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,525,773.31","6,972,416.70",8001 ROTHINGTON RD 75227 DALLAS TX,32.7826421,-96.6865977
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,483,779.25","6,981,750.63",2424 ARROYO AVE 75219 DALLAS TX,32.8097116,-96.822955
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,475,523.14","6,949,004.95",1903 W ILLINOIS AVE 75224 DALLAS,32.720633,-96.851326
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,503,885.64","7,003,040.42",6212 RIDGECREST RD 75231 DALLAS TX,32.8663683,-96.756378
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,469,671.25","6,949,748.82",3036 JUNE DR 75211 DALLAS TX,32.7225738,-96.870587
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,816.13","7,011,720.33",9915 EDGECOVE DR 75238 DALLAS TX,32.8910254,-96.7165802
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,210.49","7,056,220.47",4141 HORIZON NORTH PKWY 75287 DALLAS TX,33.0156309,-96.841465
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,401.93","7,047,044.11",4050 VILLA GROVE DR 75287 DALLAS TX,32.9898537,-96.8396643
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,816.13","7,011,720.33",9915 EDGECOVE DR 75238 DALLAS TX,32.8910254,-96.7165802
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,534,806.13","6,949,134.56",405 CENTENNIAL BLVD 75217 DALLAS TX,32.7181062,-96.6585292
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,472,028.09","7,001,223.65",9515 EL RITO DR 75220 DALLAS TX,32.864098,-96.8600415
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,210.49","7,056,220.47",4141 HORIZON NORTH PKWY 75287 DALLAS TX,33.0156309,-96.841465
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,017.58","6,999,201.07",3120 ORADELL LN 75220 DALLAS TX,32.8588176,-96.8663048
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,528,517.83","6,998,912.54",2003 EL CAPITAN DR 75228 DALLAS TX,32.8551967,-96.6761124
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,502,004.20","7,026,848.90",13510 MAHAM RD 75240 DALLAS TX,32.9336186,-96.7606494
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,737.36","6,975,253.90",1531 INSPIRATION DR 75207 DALLAS TX,32.7928769,-96.8162588
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,474,056.68","6,934,923.72",5314 S HAMPTON RD 75232 DALLAS TX,32.6818681,-96.8563333
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,444,727.94","6,915,993.65",7447 OAKMORE DR 75249 DALLAS TX,32.630885,-96.9530176
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,494,696.57","7,005,700.23",6930 PRESTONSHIRE LN 75225 DALLAS TX,32.8752227,-96.7851683
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,502,574.70","6,934,708.88",5651 BELLCREST DR 75241 DALLAS TX,32.6798242,-96.7641001
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,499,010.17","6,939,430.42",2755 E LEDBETTER DR 75216 DALLAS TX,32.6931828,-96.7753946
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,539,519.63","6,953,270.06",1015 RAIN FOREST DR 75217 DALLAS TX,32.7291645,-96.6429548
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,492,076.34","6,953,870.23",1902 SOMERSET AVE 75203 DALLAS TX,32.732941,-96.7969787
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,512,060.81","7,012,133.40",8201 FAIR OAKS XING 75231 DALLAS TX,32.8920318,-96.729664
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,499,006.77","7,024,871.91",13119 SOUTHVIEW LN 75240 DALLAS TX,32.9281882,-96.7707092
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,480,368.55","6,984,864.91",5415 MAPLE AVE 75235 DALLAS TX,32.8180304,-96.8353139
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,486,900.52","6,951,598.62",1730 S MARSALIS AVE 75216 DALLAS TX,32.7265672,-96.8141037
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,536,709.93","6,998,991.53",11760 FERGUSON RD 75228 DALLAS TX,32.8542108,-96.6481427
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,456,632.05","7,012,364.28",2042 ROYAL LN 75229 DALLAS TX,32.8954933,-96.9093792
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,531,920.20","6,991,657.76",2915 GUS THOMASSON RD 75228 DALLAS TX,32.8351075,-96.6654199
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,496,142.59","6,944,558.18",2606 VOLGA AVE 75216 DALLAS TX,32.7073131,-96.7843375
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,487,667.21","6,945,906.89",2900 IDAHO AVE 75216 DALLAS TX,32.7112322,-96.8118851
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,487,640.43","6,949,507.99",2212 IDAHO AVE 75216 DALLAS TX,32.7208506,-96.8118433
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,463,721.16","6,939,967.41",3960 ALTOONA DR 75233 DALLAS TX,32.6959736,-96.8899311
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,512,371.68","7,018,411.80",9601 FOREST LN 75243 DALLAS TX,32.9103198,-96.7278664
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,945.13","6,923,125.31",8051 GENESIS DR 75232 DALLAS TX,32.6479504,-96.8447525
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,520,114.46","7,003,493.98",8859 LARCHWOOD DR 75238 DALLAS TX,32.8681267,-96.7033109
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,510,106.41","6,985,506.53",7030 TOKALON DR 75214 DALLAS TX,32.8191711,-96.7362156
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,480,291.29","6,918,233.48",9311 WHITEHALL LN 75232 DALLAS TX,32.63539,-96.8373821
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,533,233.80","6,945,530.86",227 OLD MILL LN 75217 DALLAS TX,32.7082173,-96.6636241
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,467,099.26","6,953,842.32",1147 COOMBS CREEK DR 75211 DALLAS TX,32.7332514,-96.8784804
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,474,078.41","6,953,432.29",1241 HOLLYWOOD AVE 75208 DALLAS TX,32.7318863,-96.8558516
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,517,670.70","6,947,565.41",221 STONEPORT DR 75217 DALLAS TX,32.7145064,-96.7141964
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,457,943.66","6,947,811.36",2626 DUNCANVILLE RD 75211 DALLAS TX,32.7173891,-96.9083171
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,466,525.43","6,924,114.88",3829 GANNON LN 75237 DALLAS TX,32.653466,-96.88168
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,481,809.01","6,995,035.14",4818 MARCH AVE 75209 DALLAS TX,32.8466138,-96.8278811
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,463,721.16","6,939,967.41",3960 ALTOONA DR 75233 DALLAS TX,32.6959736,-96.8899311
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,584.54","6,938,053.14",4530 DE KALB AVE 75216 DALLAS TX,32.6891716,-96.806088
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,842.61","6,986,377.12",5138 LAHOMA ST 75235 DALLAS TX,32.8229396,-96.8228949
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,457,285.31","6,961,469.81",1162 N MOROCCO AVE 75211 DALLAS TX,32.756085,-96.9099525
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,173.61","6,984,289.92",2924 KINGS RD 75219 DALLAS TX,32.8174468,-96.8208513
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,499,840.92","6,991,622.69",5706 E MOCKINGBIRD LN 75206 DALLAS TX,32.8361521,-96.7696227
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,501,857.67","6,933,899.20",3246 PERSIMMON RD 75241 DALLAS TX,32.6780104,-96.7660701
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,497,870.26","7,027,721.80",13854 FAR HILLS LN 75240 DALLAS TX,32.9357721,-96.774286
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,489,141.47","7,051,069.54",18331 ROEHAMPTON DR 75252 DALLAS TX,32.999729,-96.801599
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,841.50","6,980,968.48",5650 GASTON AVE 75214 DALLAS TX,32.8071858,-96.7603148
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,466,345.19","7,016,881.96",2913 ALLISTER ST 75229 DALLAS TX,32.9074475,-96.8777662
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,384.19","6,943,611.93",2903 W PENTAGON PKWY 75233 DALLAS TX,32.7059538,-96.8676256
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,524,160.08","6,976,590.29",3949 ST FRANCIS AVE 75228 DALLAS TX,32.7932283,-96.6917575
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,842.61","6,986,377.12",5138 LAHOMA ST 75235 DALLAS TX,32.8229396,-96.8228949
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,475,873.69","6,959,574.79",1836 W DAVIS ST 75208 DALLAS TX,32.7493003,-96.8484623
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,527,259.11","6,957,089.50",1616 S BUCKNER BLVD 75217 DALLAS TX,32.7399466,-96.6821694
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,466,033.01","6,926,536.01",3900 INVESTOR DR 75237 DALLAS TX,32.6588912,-96.8844876
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,486,897.37","7,030,341.05",5711 PRESTON OAKS RD 75254 DALLAS TX,32.9464725,-96.8077222
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,480,291.29","6,918,233.48",9311 WHITEHALL LN 75232 DALLAS TX,32.63539,-96.8373821
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,465,417.63","6,957,368.85",3919 MATHER CT 75211 DALLAS TX,32.7437354,-96.8840047
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,463,721.16","6,939,967.41",3960 ALTOONA DR 75233 DALLAS TX,32.6959736,-96.8899311
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,500,595.84","6,977,041.56",4734 TREMONT ST 75246 DALLAS TX,32.7964802,-96.768032
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,533,233.80","6,945,530.86",227 OLD MILL LN 75217 DALLAS TX,32.7082173,-96.6636241
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,471,040.90","6,999,925.82",9450 HARGROVE DR 75220 DALLAS TX,32.8610907,-96.8634126
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,806.72","7,001,832.17",6033 E NORTHWEST HWY 75231 DALLAS TX,32.8642267,-96.7586544
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,473,284.66","7,002,022.34",3706 CORTEZ DR 75220 DALLAS TX,32.8661371,-96.855681
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,483.37","6,976,668.45",1551 OAK LAWN AVE 75207 DALLAS TX,32.7963135,-96.8204927
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,480,290.55","6,945,153.91",805 HOKE SMITH DR 75224 DALLAS TX,32.7094718,-96.8361677
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,466,525.43","6,924,114.88",3829 GANNON LN 75237 DALLAS TX,32.653466,-96.88168
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,497,265.74","6,943,313.28",4220 LANDRUM AVE 75216 DALLAS TX,32.7035725,-96.7806242
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,500,980.80","6,949,919.04",3550 E OVERTON RD 75216 DALLAS TX,32.7214411,-96.7680948
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,502,886.90","6,929,269.22",3536 SOFTCLOUD DR 75241 DALLAS TX,32.6653226,-96.7625525
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,463,356.53","6,946,417.50",4376 WYOMING ST 75211 DALLAS TX,32.7138575,-96.8911244
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,469,518.93","7,000,513.24",3208 COMMUNITY DR 75220 DALLAS TX,32.8615348,-96.8689007
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,478,131.99","7,054,812.34",4300 ROSEMEADE PKWY 75287 DALLAS TX,33.0110724,-96.8363197
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,504,670.44","7,028,948.32",13999 GOLDMARK DR 75240 DALLAS TX,32.9385727,-96.7524939
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,500,339.44","7,004,476.80",8110 PARK LN 75231 DALLAS TX,32.8715229,-96.7668817
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,524,213.85","6,946,521.95",7510 OLUSTA DR 75217 DALLAS TX,32.7112931,-96.692898
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,487,959.23","6,925,421.62",810 TRINITY LN 75241 DALLAS TX,32.6549946,-96.8121781
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,781.18","6,945,044.50",3255 S EDGEFIELD AVE 75224 DALLAS TX,32.7093429,-96.8441662
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,549,400.54","6,934,829.19",2077 COOL MIST LN 75253 DALLAS TX,32.6779052,-96.6121513
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,471,439.89","7,013,908.71",3532 TOWNSEND DR 75229 DALLAS TX,32.8989008,-96.8606017
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,489,787.37","6,979,404.08",3003 CARLISLE ST 75204 DALLAS TX,32.8034524,-96.8033199
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,483,263.11","6,960,190.08",707 ELSBETH AVE 75208 DALLAS TX,32.7510188,-96.8254027
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,472,604.15","7,001,389.03",3609 ALMAZAN DR 75220 DALLAS TX,32.8644864,-96.8578165
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,513,599.65","7,015,003.89",9911 WHITEHURST DR 75243 DALLAS TX,32.9001211,-96.7232136
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,500,931.22","6,941,453.63",4838 BONNIE VIEW RD 75216 DALLAS TX,32.6985746,-96.7690778
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,830.92","6,933,633.23",217 LOS CABOS DR 75232 DALLAS TX,32.6778431,-96.8254278
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,551.00","6,981,206.94",4210 FAIRMOUNT ST 75219 DALLAS TX,32.8089006,-96.8168402
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,469,588.97","6,951,007.91",3014 FALLS DR 75211 DALLAS TX,32.7261368,-96.8706603
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,519,757.50","6,997,351.29",10105 MEDLOCK DR 75218 DALLAS TX,32.8512479,-96.7048571
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,549,735.90","6,934,500.14",2078 EDD RD 75253 DALLAS TX,32.6767305,-96.6113062
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,507,859.22","6,986,273.27",6838 VELASCO AVE 75214 DALLAS TX,32.8215265,-96.743332
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,485,100.97","7,003,524.08",5315 N DENTWOOD DR 75220 DALLAS TX,32.8701529,-96.8172169
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,538,638.54","6,945,730.76",304 LEVANT AVE 75217 DALLAS TX,32.708401,-96.6460861
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,533,340.02","6,969,713.53",9335 CEDAR RUN DR 75227 DALLAS TX,32.7747422,-96.6618701
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,478,614.85","6,947,074.54",1203 SAVOY ST 75224 DALLAS TX,32.7149892,-96.8412766
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,501,147.72","6,971,761.57",3615 PARRY AVE 75226 DALLAS TX,32.7818666,-96.766709
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,521,663.74","6,948,764.65",7027 ANTLER AVE 75217 DALLAS TX,32.7177938,-96.7006783
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,519,256.68","6,977,212.78",2600 HIGHLAND RD 75228 DALLAS TX,32.795871,-96.7075735
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,490,143.80","7,053,567.16",18790 LLOYD DR 75252 DALLAS TX,33.0069247,-96.7987146
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,518,347.66","6,980,857.82",2276 HOLLYBUSH DR 75228 DALLAS TX,32.806531,-96.7114361
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,499,453.95","6,938,471.64",2859 56TH ST 75241 DALLAS TX,32.6904486,-96.7739722
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,526,185.34","6,962,448.97",2531 UTICA DR 75227 DALLAS TX,32.7556897,-96.6858039
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,535,157.66","6,962,306.22",9615 BLUFFCREEK DR 75227 DALLAS TX,32.7542826,-96.656149
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,477,361.65","7,014,833.09",11216 DWARFS CIR 75229 DALLAS TX,32.9014214,-96.8418477
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,512,111.74","7,017,148.08",9643 ARBORHILL DR 75243 DALLAS TX,32.9059372,-96.7282635
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,806.72","7,001,832.17",6033 E NORTHWEST HWY 75231 DALLAS TX,32.8642267,-96.7586544
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,481,626.32","6,983,883.34",2507 RAMPART ST 75235 DALLAS TX,32.8160468,-96.8294328
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,904.79","6,946,925.93",1402 SAVOY ST 75224 DALLAS TX,32.7145818,-96.8439149
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,532,163.90","6,956,493.91",8966 CHERRYBROOK DR 75217 DALLAS TX,32.7383854,-96.6661299
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,747.73","7,038,227.01",5151 BENT TREE FOREST DR 75248 DALLAS TX,32.9653908,-96.8201109
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,933.12","6,956,479.38",1335 CLAUDE ST 75203 DALLAS TX,32.7403268,-96.8040101
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,503,895.37","6,931,657.30",6239 HIGHLAND HILLS DR 75241 DALLAS TX,32.6714883,-96.7600674
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,523,446.25","6,945,310.73",7321 NEUHOFF DR 75217 DALLAS TX,32.7082025,-96.6952463
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,503,383.94","6,961,923.82",4403 CROZIER ST 75215 DALLAS TX,32.7545138,-96.7600826
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,538,170.66","6,996,981.17",11111 WOODMEADOW PKWY 75228 DALLAS TX,32.8502345,-96.6461487
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,506,129.82","6,990,924.85",6512 ANITA ST 75214 DALLAS TX,32.8342055,-96.7493361
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,509,327.27","6,964,217.55",3702 REESE DR 75210 DALLAS TX,32.7605759,-96.7406101
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,523,219.67","6,994,555.85",1135 WHITEHAVEN DR 75218 DALLAS TX,32.8428707,-96.6935988
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,535,659.81","6,963,697.03",9663 ALTACREST DR 75227 DALLAS TX,32.7579472,-96.6541029
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,283.05","7,002,149.16",5969 E NORTHWEST HWY 75231 DALLAS TX,32.8654602,-96.7626951
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,465,474.38","7,000,809.12",10251 HARRY HINES BLVD 75220 DALLAS TX,32.8628987,-96.8821625
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,498,462.54","6,980,316.11",4919 SAN JACINTO ST 75206 DALLAS TX,32.8058726,-96.7748717
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,373.21","7,001,115.60",3435 WEBB CHAPEL EXT 75220 DALLAS TX,32.8637679,-96.8657586
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,726.98","6,947,790.46",402 E ELMORE AVE 75216 DALLAS TX,32.7166659,-96.8177456
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,522,435.09","7,007,318.28",10850 WALNUT HILL LN 75238 DALLAS TX,32.8776922,-96.6962282
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,474,468.14","6,947,743.36",2211 GLENFIELD AVE 75224 DALLAS TX,32.7170605,-96.8548044
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,506,687.78","7,000,005.57",6111 ABRAMS RD 75231 DALLAS TX,32.858765,-96.7480038
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,520,499.25","6,978,413.81",8204 HUNNICUT RD 75228 DALLAS TX,32.7991664,-96.7033945
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,536,446.30","6,955,049.99",9903 LAKE JUNE RD 75217 DALLAS TX,32.7343946,-96.6528084
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,507,654.23","6,947,192.27",7956 HULL AVE 75216 DALLAS TX,32.7133315,-96.7464407
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,499,398.36","6,949,050.12",3303 SOUTHERN OAKS BLVD 75216 DALLAS TX,32.7172382,-96.7743697
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,474,983.11","6,952,986.91",1316 S OAK CLIFF BLVD 75208 DALLAS TX,32.7309579,-96.8527454
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,496,133.22","6,941,169.83",2262 ANN ARBOR AVE 75216 DALLAS TX,32.6981909,-96.7841074
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,488,288.34","6,970,253.56",444 COMMERCE ST 75202 DALLAS TX,32.7783907,-96.8085041
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,504,452.59","6,998,847.77",9030 SOUTHWESTERN BLVD 75214 DALLAS TX,32.8556017,-96.7541049
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,505,146.57","6,978,033.12",424 S BEACON ST 75223 DALLAS TX,32.7988802,-96.7529262
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,492,380.08","7,053,885.04",19119 WIND MILL LN 75252 DALLAS TX,33.0085437,-96.790457
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,518,756.40","6,947,486.22",144 CREEK COVE DR 75217 DALLAS TX,32.7142876,-96.7107231
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,469,155.00","6,952,926.55",3110 BRANDON ST 75211 DALLAS TX,32.7314619,-96.872221
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,492,193.53","6,953,886.80",1926 SOMERSET AVE 75203 DALLAS TX,32.7333833,-96.7961006
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,520.79","7,017,156.07",11600 AUDELIA RD 75243 DALLAS TX,32.9067423,-96.7169563
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,544,975.03","6,932,882.52",2802 JORDAN VALLEY RD 75253 DALLAS TX,32.6717129,-96.6270921
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,407.52","7,016,310.87",11311 AUDELIA RD 75243 DALLAS TX,32.9024625,-96.7182939
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,611.62","7,038,383.06",15905 BENT TREE FOREST CIR 75248 DALLAS TX,32.9651661,-96.8133921
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,535,931.70","6,998,440.73",11611 FERGUSON RD 75228 DALLAS TX,32.8550068,-96.6523738
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,511,072.62","7,005,984.95",7077 WATERCREST PKWY 75231 DALLAS TX,32.874833,-96.7331844
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,197.42","6,945,186.74",3027 FERNWOOD AVE 75216 DALLAS TX,32.7089094,-96.8067472
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,487,552.39","6,979,057.88",3500 FAIRMOUNT ST 75219 DALLAS TX,32.8031377,-96.8106913
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,475,660.91","7,018,998.90",3928 ROYAL PALMS CT 75244 DALLAS TX,32.9126615,-96.847352
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,483,086.07","6,983,491.28",4730 FAIRMOUNT ST 75219 DALLAS TX,32.8158724,-96.8258046
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,522,136.27","6,986,837.42",9322 ALTA MIRA DR 75218 DALLAS TX,32.8223428,-96.6974608
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,523,810.05","6,978,828.73",8506 BELLINGHAM DR 75228 DALLAS TX,32.8002345,-96.6924468
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,460,820.07","6,940,600.78",4643 COUNTRY CREEK DR 75236 DALLAS TX,32.6982423,-96.8989046
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,498,985.53","6,939,468.82",2755 E LEDBETTER DR 75216 DALLAS TX,32.6931828,-96.7753946
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,535,959.76","6,998,470.11",11621 FERGUSON RD 75228 DALLAS TX,32.8542144,-96.6509884
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,511,072.62","7,005,984.95",7077 WATERCREST PKWY 75231 DALLAS TX,32.874833,-96.7331844
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,469,054.20","6,963,027.12",1281 E MOULINROUGE DR 75211 DALLAS TX,32.7575537,-96.871684
